 ,Area,Mean,Min,Max,IntDen,RawIntDen
951,456,6764.173,3395,10458,3084463.000,3084463.000
952,306,4554.422,3387,6046,1393653.000,1393653.000
953,414,6053.556,3505,8245,2506172.000,2506172.000
954,472,6827.337,3402,9964,3222503.000,3222503.000
955,332,4396.482,3385,6245,1459632.000,1459632.000
956,406,8509.404,3398,15347,3454818.000,3454818.000
957,366,5232.036,3388,6888,1914925.000,1914925.000
958,323,4007.978,3387,5069,1294577.000,1294577.000
959,467,5150.895,3389,6994,2405468.000,2405468.000
960,356,4409.205,3387,5828,1569677.000,1569677.000
961,290,4651.948,3384,6217,1349065.000,1349065.000
962,305,4923.616,3400,6365,1501703.000,1501703.000
963,493,7577.241,3382,11601,3735580.000,3735580.000
964,336,4041.238,3387,5201,1357856.000,1357856.000
965,399,5714.316,3420,7724,2280012.000,2280012.000
966,312,4016.256,3384,4865,1253072.000,1253072.000
967,312,4183.138,3386,5446,1305139.000,1305139.000
968,271,4980.520,3402,6162,1349721.000,1349721.000
969,494,6257.947,3414,8404,3091426.000,3091426.000
970,367,5255.907,3400,7582,1928918.000,1928918.000
971,461,6289.464,3385,8633,2899443.000,2899443.000
972,322,5413.466,3409,7262,1743136.000,1743136.000
973,341,5116.434,3393,6902,1744704.000,1744704.000
974,435,6805.676,3450,9964,2960469.000,2960469.000
975,416,4618.565,3413,6587,1921323.000,1921323.000
976,480,6453.685,3392,8945,3097769.000,3097769.000
977,363,4147.592,3383,5331,1505576.000,1505576.000
978,309,4583.362,3384,5936,1416259.000,1416259.000
979,425,4927.546,3388,6828,2094207.000,2094207.000
980,306,4222.131,3408,5212,1291972.000,1291972.000
981,316,4156.373,3398,5359,1313414.000,1313414.000
982,318,4369.469,3388,5506,1389491.000,1389491.000
983,293,3906.522,3384,4674,1144611.000,1144611.000
984,458,6387.245,3404,8652,2925358.000,2925358.000
985,347,4146.274,3389,5185,1438757.000,1438757.000
986,460,7207.746,3412,10209,3315563.000,3315563.000
987,190,7905.458,3410,12040,1502037.000,1502037.000
988,475,6706.907,3419,9786,3185781.000,3185781.000
989,400,4565.752,3404,6071,1826301.000,1826301.000
990,372,4706.645,3399,6348,1750872.000,1750872.000
991,188,7665.117,3444,11455,1441042.000,1441042.000
992,282,4818.986,3389,6749,1358954.000,1358954.000
993,450,6488.780,3383,9336,2919951.000,2919951.000
994,296,4870.926,3404,6802,1441794.000,1441794.000
995,311,5211.505,3399,6627,1620778.000,1620778.000
996,317,4115.375,3386,5011,1304574.000,1304574.000
997,287,5022.686,3383,6972,1441511.000,1441511.000
998,370,6216.246,3382,9216,2300011.000,2300011.000
999,469,8172.399,3383,12455,3832855.000,3832855.000
1000,287,5093.533,3394,6384,1461844.000,1461844.000
1001,198,7629.798,3436,12021,1510700.000,1510700.000
1002,435,4702.248,3383,6492,2045478.000,2045478.000
1003,306,4994.284,3392,6643,1528251.000,1528251.000
1004,271,3895.982,3386,4791,1055811.000,1055811.000
1005,295,5579.949,3469,7403,1646085.000,1646085.000
1006,282,5732.096,3382,7743,1616451.000,1616451.000
1007,296,4808.034,3389,6855,1423178.000,1423178.000
1008,378,4547.476,3387,5743,1718946.000,1718946.000
1009,463,6666.302,3394,9587,3086498.000,3086498.000
1010,361,4592.175,3388,6236,1657775.000,1657775.000
1011,436,5553.163,3428,7613,2421179.000,2421179.000
1012,320,4595.331,3407,6296,1470506.000,1470506.000
1013,420,7195.783,3386,10976,3022229.000,3022229.000
1014,377,4049.753,3384,5460,1526757.000,1526757.000
1015,262,4901.500,3393,6312,1284193.000,1284193.000
1016,426,6982.401,3416,10227,2974503.000,2974503.000
1017,258,5098.023,3390,6726,1315290.000,1315290.000
1018,272,5733.147,3465,7646,1559416.000,1559416.000
1019,466,4622.627,3385,5855,2154144.000,2154144.000
1020,332,5405.654,3402,8265,1794677.000,1794677.000
1021,370,4474.932,3384,5631,1655725.000,1655725.000
1022,271,5036.886,3422,6565,1364996.000,1364996.000
1023,318,4405.421,3387,5974,1400924.000,1400924.000
1024,444,4317.428,3390,5470,1916938.000,1916938.000
1025,470,6559.526,3399,9881,3082977.000,3082977.000
1026,409,9365.328,3394,17530,3830419.000,3830419.000
1027,274,5064.814,3420,7660,1387759.000,1387759.000
1028,267,5100.970,3414,6754,1361959.000,1361959.000
1029,388,6231.866,3394,8715,2417964.000,2417964.000
1030,344,5339.971,3382,7060,1836950.000,1836950.000
1031,496,7553.730,3426,11114,3746650.000,3746650.000
1032,346,4690.829,3382,6853,1623027.000,1623027.000
1033,291,4313.546,3386,5536,1255242.000,1255242.000
1034,341,4490.411,3389,5722,1531230.000,1531230.000
1035,262,4990.046,3398,6735,1307392.000,1307392.000
1036,307,3952.391,3396,4930,1213384.000,1213384.000
1037,353,5686.028,3386,7427,2007168.000,2007168.000
1038,160,10005.237,3390,20161,1600838.000,1600838.000
1039,305,5365.036,3397,6932,1636336.000,1636336.000
1040,251,5509.239,3417,7368,1382819.000,1382819.000
1041,315,5631.902,3396,7748,1774049.000,1774049.000
1042,308,6242.468,3408,9166,1922680.000,1922680.000
1043,359,5518.663,3403,7983,1981200.000,1981200.000
1044,241,5579.813,3428,7716,1344735.000,1344735.000
1045,301,4413.066,3384,5772,1328333.000,1328333.000
1046,292,4934.521,3383,6667,1440880.000,1440880.000
1047,379,4255.673,3393,5497,1612900.000,1612900.000
1048,276,3938.707,3383,4912,1087083.000,1087083.000
1049,350,9558.734,3384,20960,3345557.000,3345557.000
1050,366,10396.202,3397,19458,3805010.000,3805010.000
1051,316,4735.285,3383,6102,1496350.000,1496350.000
1052,405,4047.570,3388,5132,1639266.000,1639266.000
1053,474,4886.764,3384,6962,2316326.000,2316326.000
1054,359,5541.198,3399,7936,1989290.000,1989290.000
1055,436,5967.794,3382,7929,2601958.000,2601958.000
1056,430,7399.960,3403,13783,3181983.000,3181983.000
1057,310,4199.861,3408,5797,1301957.000,1301957.000
1058,497,6869.537,3405,9497,3414160.000,3414160.000
1059,260,5496.227,3394,7458,1429019.000,1429019.000
1060,211,8777.000,3386,14263,1851947.000,1851947.000
1061,431,5934.608,3471,8662,2557816.000,2557816.000
1062,465,5000.394,3384,6921,2325183.000,2325183.000
1063,275,5176.102,3392,7304,1423428.000,1423428.000
1064,356,5533.261,3444,7538,1969841.000,1969841.000
1065,272,5406.408,3407,7091,1470543.000,1470543.000
1066,391,11128.788,3390,31884,4351356.000,4351356.000
1067,174,8226.557,3383,13631,1431421.000,1431421.000
1068,354,10501.110,3385,25155,3717393.000,3717393.000
1069,185,7785.962,3401,14416,1440403.000,1440403.000
1070,300,4331.293,3387,5813,1299388.000,1299388.000
1071,315,6254.460,3384,8705,1970155.000,1970155.000
1072,280,5112.286,3408,6997,1431440.000,1431440.000
1073,377,4279.257,3386,5590,1613280.000,1613280.000
1074,464,7120.623,3443,10412,3303969.000,3303969.000
1075,202,9201.851,3386,16982,1858774.000,1858774.000
1076,439,6908.191,3387,9646,3032696.000,3032696.000
1077,286,4356.388,3382,5408,1245927.000,1245927.000
1078,419,4579.788,3399,6348,1918931.000,1918931.000
1079,496,5805.710,3382,9178,2879632.000,2879632.000
1080,401,4455.656,3382,5743,1786718.000,1786718.000
1081,402,6391.634,3454,9850,2569437.000,2569437.000
1082,280,5029.971,3393,6670,1408392.000,1408392.000
1083,283,4184.544,3383,5271,1184226.000,1184226.000
1084,243,5514.173,3392,8134,1339944.000,1339944.000
1085,364,5321.909,3413,7615,1937175.000,1937175.000
1086,410,4930.849,3384,6921,2021648.000,2021648.000
1087,484,6134.048,3432,8837,2968879.000,2968879.000
1088,442,4870.305,3397,6268,2152675.000,2152675.000
1089,302,4481.106,3385,5705,1353294.000,1353294.000
1090,497,5931.909,3397,8084,2948159.000,2948159.000
1091,377,5980.870,3387,8428,2254788.000,2254788.000
1092,287,4924.540,3417,6641,1413343.000,1413343.000
1093,408,4702.880,3386,6426,1918775.000,1918775.000
1094,255,5412.616,3464,7576,1380217.000,1380217.000
1095,410,5917.907,3383,8566,2426342.000,2426342.000
1096,291,10538.601,3407,22338,3066733.000,3066733.000
1097,280,4649.825,3399,6077,1301951.000,1301951.000
1098,275,4834.735,3399,6430,1329552.000,1329552.000
1099,355,11200.524,3384,33414,3976186.000,3976186.000
1100,294,4784.738,3395,6373,1406713.000,1406713.000
1101,266,4741.902,3388,6762,1261346.000,1261346.000
1102,420,4816.545,3442,6496,2022949.000,2022949.000
1103,293,4413.123,3383,5983,1293045.000,1293045.000
1104,379,4897.063,3388,6633,1855987.000,1855987.000
1105,326,4301.043,3387,5563,1402140.000,1402140.000
1106,300,4536.857,3386,5872,1361057.000,1361057.000
1107,491,7968.695,3385,11464,3912629.000,3912629.000
1108,301,4748.708,3389,6697,1429361.000,1429361.000
1109,278,4553.777,3384,6253,1265950.000,1265950.000
1110,482,5958.189,3447,8648,2871847.000,2871847.000
1111,316,5143.854,3391,6757,1625458.000,1625458.000
1112,496,4774.448,3404,5846,2368126.000,2368126.000
1113,296,4776.355,3404,6071,1413801.000,1413801.000
1114,285,5009.646,3388,6701,1427749.000,1427749.000
1115,487,5504.832,3382,8470,2680853.000,2680853.000
1116,299,4750.977,3406,6382,1420542.000,1420542.000
1117,288,5313.146,3409,6984,1530186.000,1530186.000
1118,308,3974.169,3388,4681,1224044.000,1224044.000
1119,343,4691.306,3387,6593,1609118.000,1609118.000
1120,471,5946.002,3395,8122,2800567.000,2800567.000
1121,361,5554.136,3425,7841,2005043.000,2005043.000
1122,311,4132.643,3382,5293,1285252.000,1285252.000
1123,351,4261.886,3386,5709,1495922.000,1495922.000
1124,426,6826.556,3390,9707,2908113.000,2908113.000
1125,279,3958.108,3382,5091,1104312.000,1104312.000
1126,312,5958.721,3444,8129,1859121.000,1859121.000
1127,284,4798.426,3390,6348,1362753.000,1362753.000
1128,338,4171.879,3385,5213,1410095.000,1410095.000
1129,268,3858.526,3384,4839,1034085.000,1034085.000
1130,314,4416.602,3401,6040,1386813.000,1386813.000
1131,351,4634.903,3383,6004,1626851.000,1626851.000
1132,412,5072.806,3387,6874,2089996.000,2089996.000
1133,298,4392.238,3393,5900,1308887.000,1308887.000
1134,381,4874.698,3394,6580,1857260.000,1857260.000
1135,418,6938.548,3390,10314,2900313.000,2900313.000
1136,309,4613.071,3388,6358,1425439.000,1425439.000
1137,341,4699.721,3406,6212,1602605.000,1602605.000
1138,303,4487.165,3383,5789,1359611.000,1359611.000
1139,357,5342.462,3385,7431,1907259.000,1907259.000
1140,320,4051.825,3399,5128,1296584.000,1296584.000
1141,330,5991.906,3389,8984,1977329.000,1977329.000
1142,366,4939.273,3392,7121,1807774.000,1807774.000
1143,295,3905.441,3384,4858,1152105.000,1152105.000
1144,273,5185.469,3388,7197,1415633.000,1415633.000
1145,423,4600.719,3394,6081,1946104.000,1946104.000
1146,318,4565.377,3382,5896,1451790.000,1451790.000
1147,306,4549.003,3383,5716,1391995.000,1391995.000
1148,405,5114.370,3388,6776,2071320.000,2071320.000
1149,330,4532.545,3392,5903,1495740.000,1495740.000
1150,371,4434.402,3384,6055,1645163.000,1645163.000
1151,354,5429.862,3386,7539,1922171.000,1922171.000
1152,428,4657.301,3387,6453,1993325.000,1993325.000
1153,325,4826.215,3387,6450,1568520.000,1568520.000
1154,333,4584.396,3393,5723,1526604.000,1526604.000
1155,245,3712.665,3384,4305,909603.000,909603.000
1156,316,4420.184,3384,5497,1396778.000,1396778.000
1157,488,6232.182,3394,8579,3041305.000,3041305.000
1158,288,5004.927,3400,6577,1441419.000,1441419.000
1159,391,4924.292,3391,6756,1925398.000,1925398.000
1160,323,4269.359,3384,5442,1379003.000,1379003.000
1161,456,6829.623,3397,12301,3114308.000,3114308.000
1162,357,4533.874,3386,5756,1618593.000,1618593.000
1163,353,4421.807,3401,5384,1560898.000,1560898.000
1164,425,4575.666,3388,6086,1944658.000,1944658.000
1165,419,4555.375,3400,7087,1908702.000,1908702.000
1166,334,4800.530,3384,6520,1603377.000,1603377.000
1167,301,4479.817,3384,5874,1348425.000,1348425.000
1168,309,4565.602,3382,5902,1410771.000,1410771.000
1169,304,3701.763,3383,4736,1125336.000,1125336.000
1170,307,4405.961,3389,5825,1352630.000,1352630.000
1171,356,4778.596,3414,6659,1701180.000,1701180.000
1172,365,4707.077,3391,6791,1718083.000,1718083.000
1173,494,4932.496,3391,6972,2436653.000,2436653.000
1174,337,4462.445,3384,5992,1503844.000,1503844.000
1175,441,4592.637,3383,5818,2025353.000,2025353.000
1176,299,4971.538,3443,7525,1486490.000,1486490.000
1177,282,4142.025,3383,5365,1168051.000,1168051.000
1178,296,5189.514,3385,7181,1536096.000,1536096.000
1179,308,4676.276,3384,6160,1440293.000,1440293.000
1180,382,4236.246,3384,5383,1618246.000,1618246.000
1181,303,4812.766,3422,6687,1458268.000,1458268.000
1182,316,4811.225,3385,6521,1520347.000,1520347.000
1183,481,8035.505,3391,16459,3865078.000,3865078.000
1184,440,5537.730,3386,7554,2436601.000,2436601.000
1185,368,4492.758,3386,5788,1653335.000,1653335.000
1186,386,4440.326,3387,5636,1713966.000,1713966.000
1187,330,4110.570,3390,5141,1356488.000,1356488.000
1188,414,5230.411,3395,6886,2165390.000,2165390.000
1189,313,4443.454,3388,5621,1390801.000,1390801.000
1190,326,6820.291,3456,10359,2223415.000,2223415.000
1191,378,5344.426,3422,7348,2020193.000,2020193.000
1192,293,5069.543,3418,6997,1485376.000,1485376.000
1193,368,4316.978,3400,5464,1588648.000,1588648.000
1194,221,8406.914,3432,15188,1857928.000,1857928.000
1195,310,4436.765,3393,5489,1375397.000,1375397.000
1196,435,5028.786,3382,6648,2187522.000,2187522.000
1197,394,4759.459,3383,6325,1875227.000,1875227.000
1198,367,5304.815,3386,6979,1946867.000,1946867.000
1199,304,5040.974,3405,6584,1532456.000,1532456.000
1200,376,4776.620,3412,6870,1796009.000,1796009.000
1201,449,5748.784,3453,7915,2581204.000,2581204.000
1202,227,8308.881,3431,13712,1886116.000,1886116.000
1203,480,6061.083,3412,8025,2909320.000,2909320.000
1204,319,4821.100,3409,6237,1537931.000,1537931.000
1205,313,4518.045,3383,6186,1414148.000,1414148.000
1206,351,4664.584,3387,6338,1637269.000,1637269.000
1207,366,4689.503,3386,6696,1716358.000,1716358.000
1208,319,6233.273,3416,9075,1988414.000,1988414.000
1209,425,6280.993,3408,8493,2669422.000,2669422.000
1210,334,5763.296,3386,8036,1924941.000,1924941.000
1211,316,4856.241,3384,6812,1534572.000,1534572.000
1212,320,4646.816,3387,6035,1486981.000,1486981.000
1213,338,5749.541,3388,7848,1943345.000,1943345.000
1214,328,4207.674,3410,5456,1380117.000,1380117.000
1215,280,5265.625,3393,7152,1474375.000,1474375.000
1216,313,5322.537,3397,7360,1665954.000,1665954.000
1217,317,6146.426,3393,8178,1948417.000,1948417.000
1218,306,5032.500,3382,6440,1539945.000,1539945.000
1219,454,5363.308,3404,6998,2434942.000,2434942.000
1220,394,8182.353,3423,16044,3223847.000,3223847.000
1221,366,4776.336,3387,6189,1748139.000,1748139.000
1222,296,4538.186,3393,5767,1343303.000,1343303.000
1223,382,5495.602,3384,7689,2099320.000,2099320.000
1224,297,4978.747,3415,6700,1478688.000,1478688.000
1225,347,6216.202,3514,8855,2157022.000,2157022.000
1226,313,6295.962,3389,8641,1970636.000,1970636.000
1227,291,6890.351,3406,10757,2005092.000,2005092.000
1228,346,5111.968,3382,6554,1768741.000,1768741.000
1229,342,4995.529,3382,6809,1708471.000,1708471.000
1230,366,4947.098,3397,6997,1810638.000,1810638.000
1231,315,5000.356,3384,6636,1575112.000,1575112.000
1232,357,4474.255,3384,5652,1597309.000,1597309.000
1233,446,6528.229,3388,9345,2911590.000,2911590.000
1234,445,6821.885,3397,10008,3035739.000,3035739.000
1235,353,4756.960,3383,5793,1679207.000,1679207.000
1236,287,6974.767,3382,10905,2001758.000,2001758.000
1237,306,4461.160,3391,5607,1365115.000,1365115.000
1238,431,8619.028,3384,14697,3714801.000,3714801.000
1239,417,6914.930,3399,9998,2883526.000,2883526.000
1240,344,4906.230,3384,6256,1687743.000,1687743.000
1241,395,4783.086,3389,6486,1889319.000,1889319.000
1242,401,4698.564,3411,5977,1884124.000,1884124.000
1243,425,5726.134,3384,8452,2433607.000,2433607.000
1244,452,6168.615,3409,9150,2788214.000,2788214.000
1245,175,9233.914,3386,17750,1615935.000,1615935.000
1246,411,6262.964,3418,8963,2574078.000,2574078.000
1247,494,6960.931,3406,9455,3438700.000,3438700.000
1248,295,5516.190,3423,7734,1627276.000,1627276.000
1249,368,4672.117,3420,5907,1719339.000,1719339.000
1250,336,5093.193,3389,7220,1711313.000,1711313.000
1251,333,6143.411,3384,8698,2045756.000,2045756.000
1252,422,4628.498,3388,6031,1953226.000,1953226.000
1253,389,4664.514,3406,6326,1814496.000,1814496.000
1254,348,4262.489,3399,5463,1483346.000,1483346.000
1255,447,6548.631,3408,9076,2927238.000,2927238.000
1256,335,5242.081,3397,7179,1756097.000,1756097.000
1257,313,5348.700,3396,7251,1674143.000,1674143.000
1258,469,6396.226,3382,8879,2999830.000,2999830.000
1259,483,7239.669,3427,9868,3496760.000,3496760.000
1260,377,10666.589,3415,22947,4021304.000,4021304.000
1261,347,4912.816,3410,6330,1704747.000,1704747.000
1262,490,6986.676,3454,9564,3423471.000,3423471.000
1263,339,5204.065,3404,6931,1764178.000,1764178.000
1264,355,4854.507,3413,6246,1723350.000,1723350.000
1265,438,8076.920,3395,12834,3537691.000,3537691.000
1266,362,4746.638,3391,6496,1718283.000,1718283.000
1267,315,5384.552,3387,7519,1696134.000,1696134.000
1268,353,4465.550,3384,5706,1576339.000,1576339.000
1269,326,5095.617,3383,6800,1661171.000,1661171.000
1270,359,5057.554,3403,7133,1815662.000,1815662.000
1271,450,6031.807,3387,8097,2714313.000,2714313.000
1272,499,7218.926,3397,11400,3602244.000,3602244.000
1273,394,5987.231,3400,8657,2358969.000,2358969.000
1274,374,4699.503,3388,5897,1757614.000,1757614.000
1275,202,10377.693,3396,22517,2096294.000,2096294.000
1276,213,9697.061,3411,19975,2065474.000,2065474.000
1277,365,4750.008,3395,6961,1733753.000,1733753.000
1278,484,7543.469,3389,10929,3651039.000,3651039.000
1279,415,8868.742,3384,17616,3680528.000,3680528.000
1280,386,5952.391,3390,8245,2297623.000,2297623.000
1281,319,5134.116,3388,6924,1637783.000,1637783.000
1282,349,5524.364,3383,7706,1928003.000,1928003.000
1283,419,5073.372,3434,6209,2125743.000,2125743.000
1284,410,4111.451,3382,4998,1685695.000,1685695.000
1285,372,4463.978,3392,5815,1660600.000,1660600.000
1286,393,4474.613,3421,5689,1758523.000,1758523.000
1287,312,5368.577,3403,7375,1674996.000,1674996.000
1288,321,5238.277,3386,6940,1681487.000,1681487.000
1289,424,5573.804,3389,8051,2363293.000,2363293.000
1290,251,7077.538,3405,10386,1776462.000,1776462.000
1291,353,5466.688,3400,7541,1929741.000,1929741.000
1292,352,5022.395,3408,6411,1767883.000,1767883.000
1293,325,5189.225,3401,6929,1686498.000,1686498.000
1294,377,4279.326,3382,5605,1613306.000,1613306.000
1295,267,6579.187,3389,9380,1756643.000,1756643.000
1296,395,4838.367,3414,6292,1911155.000,1911155.000
1297,414,5238.507,3396,6996,2168742.000,2168742.000
1298,390,4669.059,3383,6321,1820933.000,1820933.000
1299,414,4848.145,3389,6521,2007132.000,2007132.000
1300,279,6232.423,3384,9994,1738846.000,1738846.000
1301,298,5825.728,3384,8568,1736067.000,1736067.000
1302,394,4287.538,3382,5957,1689290.000,1689290.000
1303,379,4507.351,3392,5679,1708286.000,1708286.000
1304,277,6498.094,3397,9772,1799972.000,1799972.000
1305,347,4890.513,3392,6323,1697008.000,1697008.000
1306,355,4789.073,3385,6399,1700121.000,1700121.000
1307,349,4767.908,3391,5998,1664000.000,1664000.000
1308,404,5820.431,3387,8167,2351454.000,2351454.000
1309,405,4753.854,3384,6113,1925311.000,1925311.000
1310,399,4991.441,3386,7095,1991585.000,1991585.000
1311,395,4201.428,3387,5569,1659564.000,1659564.000
1312,406,5307.995,3425,6846,2155046.000,2155046.000
1313,334,5117.796,3383,6759,1709344.000,1709344.000
1314,395,5383.861,3382,7314,2126625.000,2126625.000
1315,394,6807.896,3433,9364,2682311.000,2682311.000
1316,358,5288.302,3394,7113,1893212.000,1893212.000
1317,376,4313.832,3394,5814,1622001.000,1622001.000
1318,384,4531.859,3392,5509,1740234.000,1740234.000
1319,390,4454.877,3384,5705,1737402.000,1737402.000
1320,414,4999.785,3384,6726,2069911.000,2069911.000
1321,371,4759.019,3383,6262,1765596.000,1765596.000
1322,482,7223.898,3382,10503,3481919.000,3481919.000
1323,490,7653.008,3399,11252,3749974.000,3749974.000
1324,331,5271.012,3383,6960,1744705.000,1744705.000
1325,345,5076.672,3395,7000,1751452.000,1751452.000
1326,374,11867.775,3385,26830,4438548.000,4438548.000
1327,361,5247.313,3382,7339,1894280.000,1894280.000
1328,359,4384.226,3384,5955,1573937.000,1573937.000
1329,398,9405.621,3390,16909,3743437.000,3743437.000
1330,332,5629.861,3426,7941,1869114.000,1869114.000
1331,484,7285.401,3394,11875,3526134.000,3526134.000
1332,342,5121.696,3384,6633,1751620.000,1751620.000
1333,351,4989.379,3388,6545,1751272.000,1751272.000
1334,354,5304.960,3407,6613,1877956.000,1877956.000
1335,461,5624.549,3429,8370,2592917.000,2592917.000
1336,492,5651.496,3411,7880,2780536.000,2780536.000
1337,311,4230.752,3386,6742,1315764.000,1315764.000
1338,329,5883.085,3386,8095,1935535.000,1935535.000
1339,355,4223.651,3385,5211,1499396.000,1499396.000
1340,346,4958.425,3389,7001,1715615.000,1715615.000
1341,428,7125.972,3382,10153,3049916.000,3049916.000
1342,351,5310.741,3387,7574,1864070.000,1864070.000
1343,341,5552.812,3398,7374,1893509.000,1893509.000
1344,373,4258.984,3389,5448,1588601.000,1588601.000
1345,468,6176.470,3454,8528,2890588.000,2890588.000
1346,341,5221.871,3396,7343,1780658.000,1780658.000
1347,399,6134.404,3388,8135,2447627.000,2447627.000
1348,364,4609.964,3387,6465,1678027.000,1678027.000
1349,447,5509.823,3386,8185,2462891.000,2462891.000
1350,480,4736.685,3400,6306,2273609.000,2273609.000
1351,360,5172.800,3408,7049,1862208.000,1862208.000
1352,459,6477.725,3432,8924,2973276.000,2973276.000
1353,368,5193.997,3391,6433,1911391.000,1911391.000
1354,404,4591.869,3382,5985,1855115.000,1855115.000
1355,427,6619.956,3386,9579,2826721.000,2826721.000
1356,382,4436.529,3397,5424,1694754.000,1694754.000
1357,341,5718.135,3385,7989,1949884.000,1949884.000
1358,488,5574.596,3403,7333,2720403.000,2720403.000
1359,352,5074.628,3386,6552,1786269.000,1786269.000
1360,330,5998.470,3392,9099,1979495.000,1979495.000
1361,379,4454.493,3385,5796,1688253.000,1688253.000
1362,421,4349.245,3387,5526,1831032.000,1831032.000
1363,396,5075.641,3403,6687,2009954.000,2009954.000
1364,370,5344.654,3388,7206,1977522.000,1977522.000
1365,500,4634.694,3426,6385,2317347.000,2317347.000
1366,429,6044.660,3419,8234,2593159.000,2593159.000
1367,364,5428.670,3448,7132,1976036.000,1976036.000
1368,384,4644.284,3384,6427,1783405.000,1783405.000
1369,394,5271.312,3387,7442,2076897.000,2076897.000
1370,343,5291.216,3402,7186,1814887.000,1814887.000
1371,400,4691.177,3387,6379,1876471.000,1876471.000
1372,373,4438.952,3384,6014,1655729.000,1655729.000
1373,311,5493.084,3409,8078,1708349.000,1708349.000
1374,382,4926.353,3419,6683,1881867.000,1881867.000
1375,406,4886.032,3384,6300,1983729.000,1983729.000
1376,477,5137.774,3395,7016,2450718.000,2450718.000
1377,387,5192.313,3385,7642,2009425.000,2009425.000
1378,379,5171.404,3383,7802,1959962.000,1959962.000
1379,436,4580.122,3385,6787,1996933.000,1996933.000
1380,408,4720.191,3382,6807,1925838.000,1925838.000
1381,398,5226.329,3383,7021,2080079.000,2080079.000
1382,326,5832.546,3402,7923,1901410.000,1901410.000
1383,377,5259.236,3410,6923,1982732.000,1982732.000
1384,450,5257.093,3399,6627,2365692.000,2365692.000
1385,267,7225.633,3395,11573,1929244.000,1929244.000
1386,321,5802.502,3389,7955,1862603.000,1862603.000
1387,396,4760.093,3398,6353,1884997.000,1884997.000
1388,394,4716.299,3412,6859,1858222.000,1858222.000
1389,439,5107.576,3389,7130,2242226.000,2242226.000
1390,357,5410.193,3407,7133,1931439.000,1931439.000
1391,398,4979.646,3386,6656,1981899.000,1981899.000
1392,431,5576.053,3408,7730,2403279.000,2403279.000
1393,419,4572.415,3382,5688,1915842.000,1915842.000
1394,377,4647.764,3388,6013,1752207.000,1752207.000
1395,361,5619.208,3395,7325,2028534.000,2028534.000
1396,394,5030.383,3387,6617,1981971.000,1981971.000
1397,280,6679.050,3404,10546,1870134.000,1870134.000
1398,245,7820.347,3415,11620,1915985.000,1915985.000
1399,406,4931.877,3395,6594,2002342.000,2002342.000
1400,237,8325.030,3410,13934,1973032.000,1973032.000
1401,367,4746.896,3395,6218,1742111.000,1742111.000
1402,385,4973.291,3393,6476,1914717.000,1914717.000
1403,382,4891.634,3417,6592,1868604.000,1868604.000
1404,413,4502.479,3395,6086,1859524.000,1859524.000
1405,362,5710.268,3393,7746,2067117.000,2067117.000
1406,330,5239.706,3444,6878,1729103.000,1729103.000
1407,292,5919.247,3402,8190,1728420.000,1728420.000
1408,380,5510.063,3393,7395,2093824.000,2093824.000
1409,376,4408.255,3395,5722,1657504.000,1657504.000
1410,410,4803.763,3400,6627,1969543.000,1969543.000
1411,471,5377.291,3445,7531,2532704.000,2532704.000
1412,252,7902.020,3396,12058,1991309.000,1991309.000
1413,483,8471.656,3385,19178,4091810.000,4091810.000
1414,421,5151.998,3389,6666,2168991.000,2168991.000
1415,303,5644.944,3398,7937,1710418.000,1710418.000
1416,338,5157.337,3433,6728,1743180.000,1743180.000
1417,291,6155.608,3397,10026,1791282.000,1791282.000
